slug,display_name_en,category,muscle_group,confidence,duplicate_of_existing_slug,source_folder_en,source_filename_reference_only,unresolved_terms_debug,source_abs_path
squat-with-hold-and-raise-of-calves,Squat with hold and raise of calves,functional_hiit,,high,yes,Functional / HIIT,Agachamento com Sustentação e Elevação de Panturrilhas.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Agachamento com Sustentação e Elevação de Panturrilhas.gif
squat-cossack,Squat cossack,functional_hiit,,high,no,Functional / HIIT,Agachamento Cossaco.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Agachamento Cossaco.gif
squat-deep-split,Squat deep split,functional_hiit,,high,no,Functional / HIIT,Agachamento Dividido Profundo.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Agachamento Dividido Profundo.gif
squat-goblet-with-kettlebell-and-resistance-band,Squat goblet with kettlebell and resistance band,functional_hiit,,high,no,Functional / HIIT,Agachamento Goblet com Kettlebell e Faixa Elástica.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Agachamento Goblet com Kettlebell e Faixa Elástica.gif
squat-against-wall-with-stability-ball,Squat against wall with stability ball,functional_hiit,,high,no,Functional / HIIT,Agachamento na Parede com Bola de Exercício.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Agachamento na Parede com Bola de Exercício.gif
squat-on-bench-with-bodyweight,Squat on bench with bodyweight,functional_hiit,,high,yes,Functional / HIIT,Agachamento no Banco com Peso Corporal.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Agachamento no Banco com Peso Corporal.gif
squat-pistola-with-box-support,Squat pistola with box support,functional_hiit,,high,no,Functional / HIIT,Agachamento Pistola com Apoio em Caixa.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Agachamento Pistola com Apoio em Caixa.gif
squat-pistola-on-box,Squat pistola on box,functional_hiit,,high,yes,Functional / HIIT,Agachamento Pistola na Caixa.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Agachamento Pistola na Caixa.gif
squat-skater,Squat skater,functional_hiit,,high,yes,Functional / HIIT,Agachamento Skater.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Agachamento Skater.gif
squat-sumo-unweighted,Squat sumo unweighted,functional_hiit,,high,yes,Functional / HIIT,Agachamento Sumô sem Pesos.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Agachamento Sumô sem Pesos.gif
squat-unilateral-crossed,Squat unilateral crossed,functional_hiit,,high,no,Functional / HIIT,Agachamento unilateral cruzado.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Agachamento unilateral cruzado.gif
squat,Squat,functional_hiit,,high,yes,Functional / HIIT,Agachamento.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Agachamento.gif
walk-of-bicycle-outdoor,Walk of bicycle outdoor,functional_hiit,,high,no,Functional / HIIT,Andar de Bicicleta ao Ar Livre.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Andar de Bicicleta ao Ar Livre.gif
throw-of-reaction-ball,Throw of reaction ball,functional_hiit,,high,no,Functional / HIIT,Arremesso de Bola de Reação.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Arremesso de Bola de Reação.gif
throw-of-medicine-ball-with-trunk-raise,Throw of medicine ball with trunk raise,functional_hiit,,high,no,Functional / HIIT,Arremesso de Medicina Bola com Levantamento de Tronco.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Arremesso de Medicina Bola com Levantamento de Tronco.gif
lunge-with-high-knee-on-top-of-the-bosu-ball,Lunge with high knee on top of the bosu ball,functional_hiit,,high,no,Functional / HIIT,Avanço com Joelho Alto em Cima da Bola Bosu.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Avanço com Joelho Alto em Cima da Bola Bosu.gif
lunge-with-raised-knee-in-walking,Lunge with raised knee in walking,functional_hiit,,high,no,Functional / HIIT,Avanço com Joelho Elevado em Caminhada.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Avanço com Joelho Elevado em Caminhada.gif
lunge-without-bodyweight,Lunge without bodyweight,functional_hiit,,high,yes,Functional / HIIT,Avanço sem Peso Corporal.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Avanço sem Peso Corporal.gif
swing-with-gymstick,Swing with gymstick,functional_hiit,,high,no,Functional / HIIT,Balanço com gymstick.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Balanço com gymstick.gif
balloon-drill,Balloon drill,functional_hiit,,high,no,Functional / HIIT,Balloon Drill.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Balloon Drill.gif
ball-medicine-throw-for-up-and-for-down,Ball medicine throw for up and for down,functional_hiit,,high,no,Functional / HIIT,Bola medicinal lançada para cima e para baixo.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Bola medicinal lançada para cima e para baixo.gif
ball-against-wall,Ball against wall,functional_hiit,,high,no,Functional / HIIT,Bola na parede.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Bola na parede.gif
good-morning-with-resistance-band-of-resistance,Good morning with resistance band of resistance,functional_hiit,,high,no,Functional / HIIT,Bom Dia com Faixa Elástica de Resistência.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Bom Dia com Faixa Elástica de Resistência.gif
boxing-jab,Boxing jab,functional_hiit,,high,no,Functional / HIIT,Boxe jab.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Boxe jab.gif
boxing-shadow,Boxing shadow,functional_hiit,,high,no,Functional / HIIT,Boxe Sombra.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Boxe Sombra.gif
burpees,Burpees,functional_hiit,,high,no,Functional / HIIT,Burpees.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Burpees.gif
walking-lateral-with-band-of-resistance,Walking lateral with band of resistance,functional_hiit,,high,no,Functional / HIIT,Caminhada Lateral com Faixa de Resistência.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Caminhada Lateral com Faixa de Resistência.gif
walking-fast,Walking fast,functional_hiit,,high,no,Functional / HIIT,Caminhada Rápida.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Caminhada Rápida.gif
walking,Walking,functional_hiit,,high,no,Functional / HIIT,Caminhar.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Caminhar.gif
cardio-of-steps-of-boxer,Cardio of steps of boxer,functional_hiit,,high,no,Functional / HIIT,Cardio de Passos de Boxeador.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Cardio de Passos de Boxeador.gif
kick-in-hook,Kick in hook,functional_hiit,,high,no,Functional / HIIT,Chute em Gancho.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Chute em Gancho.gif
kicks-alternating-of-glutes-on-bench,Kicks alternating of glutes on bench,functional_hiit,,high,no,Functional / HIIT,Chutes Alternados de Glúteos no Banco.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Chutes Alternados de Glúteos no Banco.gif
kicks-to-glute,Kicks to glute,functional_hiit,,high,no,Functional / HIIT,Chutes até o Glúteo.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Chutes até o Glúteo.gif
kickback-with-leg-bent,Kickback with leg bent,functional_hiit,,high,no,Functional / HIIT,Coice com Perna Flexionada.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Coice com Perna Flexionada.gif
kickback-of-donkey,Kickback of donkey,functional_hiit,,high,no,Functional / HIIT,Coice de Burro.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Coice de Burro.gif
rope-of-battle,Rope of battle,functional_hiit,,high,no,Functional / HIIT,Corda de batalha.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Corda de batalha.gif
running-with-knee-raise,Running with knee raise,functional_hiit,,high,no,Functional / HIIT,Corrida com Elevação dos Joelhos.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Corrida com Elevação dos Joelhos.gif
running-with-knees-high,Running with knees high,functional_hiit,,high,no,Functional / HIIT,Corrida com Joelhos Altos.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Corrida com Joelhos Altos.gif
running-with-steps-fast,Running with steps fast,functional_hiit,,high,no,Functional / HIIT,Corrida com Passos Rápidos.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Corrida com Passos Rápidos.gif
running-with-jump,Running with jump,functional_hiit,,high,no,Functional / HIIT,Corrida com Salto.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Corrida com Salto.gif
running-of-steps-short,Running of steps short,functional_hiit,,high,no,Functional / HIIT,Corrida de Passos Curtos.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Corrida de Passos Curtos.gif
running-of-sprint-with-assistance-of-resistance-band,Running of sprint with assistance of resistance band,functional_hiit,,high,no,Functional / HIIT,Corrida de Sprint com Assistência de Faixa Elástica.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Corrida de Sprint com Assistência de Faixa Elástica.gif
running-stationary,Running stationary,functional_hiit,,high,no,Functional / HIIT,Corrida Estacionária.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Corrida Estacionária.gif
running-lateral,Running lateral,functional_hiit,,high,no,Functional / HIIT,Corrida Latera.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Corrida Latera.gif
running-for-behind,Running for behind,functional_hiit,,high,no,Functional / HIIT,Corrida para Trás.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Corrida para Trás.gif
running,Running,functional_hiit,,high,no,Functional / HIIT,Corrida.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Corrida.gif
fly-reversed-with-gymstick-for-deltoids-posterior,Fly reversed with gymstick for deltoids posterior,functional_hiit,,high,no,Functional / HIIT,Crucifixo invertido com gymstick para deltoides posterior.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Crucifixo invertido com gymstick para deltoides posterior.gif
cross-of-iron-with-dumbbells,Cross of iron with dumbbells,functional_hiit,,high,no,Functional / HIIT,Cruz de ferro com halteres.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Cruz de ferro com halteres.gif
crossed-of-right,Crossed of right,functional_hiit,,high,no,Functional / HIIT,Cruzado de Direita.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Cruzado de Direita.gif
copy-of-abdominal-of-row-with-ball-of-exercises,Copy of abdominal of row with ball of exercises,functional_hiit,,high,no,Functional / HIIT,Cópia de Abdominal de Rã com Bola de Exercícios.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Cópia de Abdominal de Rã com Bola de Exercícios.gif
shoulder-press-of-shoulder-seated-with-band-of-resistance,Shoulder press of shoulder seated with band of resistance,functional_hiit,,high,no,Functional / HIIT,Desenvolvimento de ombro sentado com faixa de resistência.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Desenvolvimento de ombro sentado com faixa de resistência.gif
shoulder-press-of-shoulder-unilateral-with-band,Shoulder press of shoulder unilateral with band,functional_hiit,,high,no,Functional / HIIT,Desenvolvimento de ombro unilateral com banda.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Desenvolvimento de ombro unilateral com banda.gif
shoulder-press-lateral-with-gymstick,Shoulder press lateral with gymstick,functional_hiit,,high,no,Functional / HIIT,Desenvolvimento lateral com gymstick.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Desenvolvimento lateral com gymstick.gif
shoulder-press-military-behind-of-the-head-with-gymstick,Shoulder press military behind of the head with gymstick,functional_hiit,,high,no,Functional / HIIT,Desenvolvimento militar atrás da cabeça com gymstick.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Desenvolvimento militar atrás da cabeça com gymstick.gif
shoulder-press-military-weighted-of-the-body,Shoulder press military weighted of the body,functional_hiit,,high,no,Functional / HIIT,Desenvolvimento militar com peso do corpo.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Desenvolvimento militar com peso do corpo.gif
raise-with-rotation-of-the-elbow-opposite-for-knee,Raise with rotation of the elbow opposite for knee,functional_hiit,,high,no,Functional / HIIT,Elevação com Giro do Cotovelo Oposto para o Joelho.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação com Giro do Cotovelo Oposto para o Joelho.gif
raise-of-the-leg-standing-with-resistance-band-of-resistance,Raise of the leg standing with resistance band of resistance,functional_hiit,,high,no,Functional / HIIT,Elevação da Perna em Pé com Faixa Elástica de Resistência.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação da Perna em Pé com Faixa Elástica de Resistência.gif
raise-of-calf-with-resistance-band-of-resistance,Raise of calf with resistance band of resistance,functional_hiit,,high,no,Functional / HIIT,Elevação de Panturrilha com Faixa Elástica de Resistência.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação de Panturrilha com Faixa Elástica de Resistência.gif
raise-of-standing-calf-raise,Raise of standing calf raise,functional_hiit,,high,yes,Functional / HIIT,Elevação de panturrilha em pé.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação de panturrilha em pé.gif
raise-of-calf-in-one-leg,Raise of calf in one leg,functional_hiit,,high,yes,Functional / HIIT,Elevação de Panturrilha em Uma Perna.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação de Panturrilha em Uma Perna.gif
raise-of-leg-straight-standing-with-band-of-resistance,Raise of leg straight standing with band of resistance,functional_hiit,,high,no,Functional / HIIT,Elevação de Perna Reta em Pé com Faixa de Resistência.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação de Perna Reta em Pé com Faixa de Resistência.gif
raise-of-leg-single-with-balance-and-curl-of-biceps,Raise of leg single with balance and curl of biceps,functional_hiit,,high,no,Functional / HIIT,Elevação de Perna Única com Equilíbrio e Rosca de Bíceps.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação de Perna Única com Equilíbrio e Rosca de Bíceps.gif
raise-of-legs-lying-on-side,Raise of legs lying on side,functional_hiit,,high,no,Functional / HIIT,Elevação de Pernas deitado de Lado.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação de Pernas deitado de Lado.gif
raise-of-legs-style-frog,Raise of legs style frog,functional_hiit,,high,no,Functional / HIIT,Elevação de Pernas estilo Sapo.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação de Pernas estilo Sapo.gif
raise-of-hip-with-band-of-resistance-of-knees,Raise of hip with band of resistance of knees,functional_hiit,,high,no,Functional / HIIT,Elevação de Quadril com Banda de Resistência de Joelhos.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação de Quadril com Banda de Resistência de Joelhos.gif
raise-of-hip-with-bodyweight,Raise of hip with bodyweight,functional_hiit,,high,yes,Functional / HIIT,Elevação de Quadril com Peso Corporal.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação de Quadril com Peso Corporal.gif
front-raise-lateral-with-elastic,Front raise lateral with elastic,functional_hiit,,high,no,Functional / HIIT,Elevação frontal lateral com elástico.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação frontal lateral com elástico.gif
lateral-raise-of-arms,Lateral raise of arms,functional_hiit,,high,no,Functional / HIIT,Elevação lateral de braços.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação lateral de braços.gif
lateral-raise-of-leg-with-resistance-band-lying-on-side,Lateral raise of leg with resistance band lying on side,functional_hiit,,high,no,Functional / HIIT,Elevação Lateral de Perna com Faixa Elástica Deitado de Lado.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação Lateral de Perna com Faixa Elástica Deitado de Lado.gif
lateral-raise-of-leg-with-resistance-band,Lateral raise of leg with resistance band,functional_hiit,,high,no,Functional / HIIT,Elevação Lateral de Perna com Faixa Elástica.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação Lateral de Perna com Faixa Elástica.gif
raise-pelvic-with-band-of-resistance,Raise pelvic with band of resistance,functional_hiit,,high,no,Functional / HIIT,Elevação Pélvica com Banda de Resistência.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação Pélvica com Banda de Resistência.gif
raise-pelvic-decline,Raise pelvic decline,functional_hiit,,high,yes,Functional / HIIT,Elevação Pélvica Declinado.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Elevação Pélvica Declinado.gif
mountain-climber-of-mountain,Mountain climber of mountain,functional_hiit,,high,no,Functional / HIIT,Escalador de Montanha.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\7° GIFs DE ENTRENAMIENTO FUNCIONAL Y HIIT\Escalador de Montanha.gif
